DATE,종가,오픈,고가,저가,거래량,변동 %
2021-07-08,0.62310,0.65210,0.65382,0.61152,616.30M,-4.44%
2021-07-07,0.65207,0.66481,0.67327,0.65032,394.69M,-1.92%
2021-07-06,0.66482,0.65292,0.67941,0.65185,486.93M,1.81%
2021-07-05,0.65297,0.69595,0.69614,0.64605,600.33M,-6.17%
2021-07-04,0.69589,0.67644,0.70881,0.67644,446.37M,2.88%
2021-07-03,0.67644,0.65631,0.68013,0.64387,436.32M,3.07%
2021-07-02,0.65631,0.65989,0.66710,0.63368,521.33M,-0.55%
2021-07-01,0.65997,0.70533,0.70542,0.64673,679.69M,-6.44%
2021-06-30,0.70537,0.70599,0.71400,0.64915,894.67M,0.02%
2021-06-29,0.70523,0.64393,0.72851,0.64228,1.01B,9.52%
2021-06-28,0.64393,0.64747,0.65550,0.62436,636.01M,-0.55%
2021-06-27,0.64747,0.61669,0.65127,0.59735,647.73M,5.00%
2021-06-26,0.61663,0.61169,0.63173,0.58214,752.44M,0.79%
2021-06-25,0.61180,0.67239,0.68810,0.60365,1.13B,-8.99%
2021-06-24,0.67224,0.63827,0.69153,0.61716,928.59M,5.39%
2021-06-23,0.63785,0.54681,0.66335,0.52269,1.70B,17.05%
2021-06-22,0.54493,0.60653,0.64888,0.51017,2.31B,-10.27%
2021-06-21,0.60732,0.77421,0.77885,0.60524,1.59B,-21.56%
2021-06-20,0.77421,0.75965,0.78412,0.69806,866.85M,1.90%
2021-06-19,0.75977,0.79691,0.80499,0.75589,459.27M,-4.53%
2021-06-18,0.79581,0.84118,0.84449,0.77191,617.48M,-5.39%
2021-06-17,0.84118,0.83180,0.86084,0.82488,475.79M,1.11%
2021-06-16,0.83195,0.86663,0.87309,0.82643,603.79M,-4.00%
2021-06-15,0.86663,0.89031,0.90115,0.85949,537.37M,-2.66%
2021-06-14,0.89031,0.88326,0.92692,0.86323,659.19M,0.80%
2021-06-13,0.88326,0.83164,0.88784,0.81850,503.67M,6.26%
2021-06-12,0.83121,0.84748,0.84757,0.80638,558.73M,-1.92%
2021-06-11,0.84748,0.86852,0.87919,0.83437,568.45M,-2.41%
2021-06-10,0.86841,0.91975,0.92699,0.85342,838.31M,-5.58%
2021-06-09,0.91970,0.87383,0.91970,0.83149,1.13B,5.24%
2021-06-08,0.87393,0.86345,0.88383,0.78577,1.37B,1.21%
2021-06-07,0.86345,0.94516,0.97376,0.84842,993.30M,-8.62%
2021-06-06,0.94493,0.92274,0.94784,0.91773,559.24M,2.41%
2021-06-05,0.92274,0.96885,0.99720,0.89686,898.30M,-4.80%
2021-06-04,0.96927,1.04426,1.04594,0.91895,1.27B,-7.18%
2021-06-03,1.04426,1.02441,1.07730,1.00778,974.27M,1.94%
2021-06-02,1.02441,1.01061,1.04772,0.98136,950.13M,1.36%
2021-06-01,1.01063,1.04122,1.09730,0.97712,1.61B,-3.10%
2021-05-31,1.04293,0.90591,1.04892,0.88318,1.78B,15.10%
2021-05-30,0.90612,0.83044,0.92998,0.79877,1.21B,9.12%
2021-05-29,0.83041,0.89913,0.93847,0.79482,1.47B,-7.65%
2021-05-28,0.89918,0.97062,0.98301,0.84733,1.74B,-7.35%
2021-05-27,0.97050,1.03167,1.04030,0.93389,1.41B,-5.93%
2021-05-26,1.03167,0.97436,1.06643,0.94890,1.68B,5.88%
